account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status
A516882,C110835,Current,BR1015,2024-12-15,417912.18,ACTIVE
A516883,C110835,Savings,BR1014,2025-10-17,175594.84,ACTIVE
A516884,C110836,Savings,BR1036,2026-01-29,95565.17,DORMANT
A516885,C110837,Current,BR1009,2025-08-16,855013.35,DORMANT
A516886,C110838,Current,BR1031,2023-06-06,902924.5,ACTIVE
A516887,C110839,Savings,BR1027,2024-01-25,274582.56,Active
A516888,C110840,Savings,BR1028,2025-12-07,247632.97,ACTIVE
A516889,C110840,Term Deposit,BR1017,2026-06-28,473353.38,ACTIVE
A516890,C110841,Savings,BR1012,2025-09-29,232408.91,DORMANT
A516891,C110842,Savings,BR1025,2023-04-14,119744.48,ACTIVE
A516892,C110843,Savings,BR1032,2023-09-10,83117.24,Active
A516893,C110843,Current,BR1026,2023-03-03,173583.26,ACTIVE
A516894,C110844,Savings,BR1029,2025-01-22,180155.45,Closed
A516895,C110845,Savings,BR1028,2024-02-24,334687.79,ACTIVE
A516896,C110845,Current,BR1021,2024-01-02,188564.27,Active
A516897,C110846,Savings,BR1031,2025-02-03,64587.62,ACTIVE
A516898,C110846,Current,BR1006,2025-02-21,1896526.19,ACTIVE
A516899,C110846,Current,BR1016,2025-04-11,650818.65,Active
A516900,C110847,Current,BR1021,2024-01-01,214967.75,ACTIVE
A516901,C110848,Savings,BR1003,2023-11-25,159837.81,DORMANT
A516902,C110849,Savings,BR1003,2023-08-22,177743.88,DORMANT
A516903,C110849,Current,BR1009,2023-06-15,1829704.37,ACTIVE
A516904,C110850,Current,BR1030,2025-06-21,167604.88,ACTIVE
A516905,C110850,Savings,BR1004,2025-11-11,131797.74,ACTIVE
A516906,C110850,Savings,BR1025,2025-05-04,1639479.4,Active
A516907,C110851,Savings,BR1033,2024-04-24,303692.97,ACTIVE
A516908,C110851,Term Deposit,BR1027,2023-12-14,2883552.61,ACTIVE
A516909,C110851,Current,BR1019,2024-06-20,218168.73,ACTIVE
A516910,C110852,Current,BR1006,2023-10-10,1347875.44,ACTIVE
A516911,C110852,Savings,BR1029,2023-10-29,216927.29,Active
A516912,C110852,Savings,BR1035,2024-01-19,75177.29,ACTIVE
A516913,C110853,Savings,BR1017,2026-07-10,114702.26,ACTIVE
A516914,C110853,Savings,BR1027,2025-10-03,114780.24,ACTIVE
A516915,C110854,Savings,BR1015,2025-02-23,57977.69,ACTIVE
A516916,C110854,Term Deposit,BR1026,2025-02-27,1604893.23,Active
A516917,C110855,Savings,BR1026,2024-12-22,225116.81,ACTIVE
A516918,C110856,Savings,BR1009,2025-05-02,336030.78,ACTIVE
A516919,C110857,Savings,BR1006,2023-09-30,202326.66,ACTIVE
A516920,C110858,Current,BR1008,2023-10-29,774613.32,CLOSED
A516921,C110858,Savings,BR1034,2023-06-24,119428.55,ACTIVE
A516922,C110859,Savings,BR1007,2024-05-29,85847.96,ACTIVE
A516923,C110859,Term Deposit,BR1035,2024-07-26,249906.36,ACTIVE
A516924,C110860,Savings,BR1017,2022-11-20,27209.51,Active
A516925,C110861,Savings,BR1032,2023-11-19,690083.82,DORMANT
A516926,C110861,Current,BR1006,2023-09-05,320129.45,ACTIVE
A516927,C110861,Savings,BR1002,2023-06-30,72110.11,ACTIVE
A516928,C110862,Savings,BR1024,2024-09-25,335256.88,ACTIVE
A516929,C110863,Savings,BR1030,2022-11-04,61187.46,ACTIVE
A516930,C110864,Current,BR1011,2023-03-03,240900.71,ACTIVE
A516931,C110864,Current,BR1002,2023-05-14,-265457.52,ACTIVE
A516932,C110865,Savings,BR1023,2025-12-13,215078.89,ACTIVE
A516933,C110866,Savings,BR1013,2022-12-27,337346.44,ACTIVE
A516934,C110867,Term Deposit,BR1019,2025-02-19,3503387.2,ACTIVE
A516935,C110867,Savings,BR1001,2024-12-06,195660.82,ACTIVE
A516936,C110867,Current,BR1033,2024-11-23,253812.96,ACTIVE
A516937,C110868,Current,BR1021,2023-07-05,1047128.73,ACTIVE
A516938,C110868,Current,BR1028,2023-04-23,145386.02,DORMANT
A516939,C110869,Savings,BR1014,2025-12-20,172932.8,ACTIVE
A516940,C110870,Term Deposit,BR1003,2025-10-30,1283101.63,ACTIVE
A516941,C110870,Current,BR1031,2025-12-15,240611.13,ACTIVE
A516942,C110871,Current,BR1028,2025-02-19,841416.06,ACTIVE
A516943,C110872,Current,BR1021,2023-08-07,1790838.99,ACTIVE
A516944,C110873,Savings,BR1012,2025-01-28,239745.29,CLOSED
A516945,C110873,Current,BR1008,2024-07-04,381659.07,ACTIVE
A516946,C110874,Current,BR1026,2025-01-10,187187.36,Active
A516947,C110874,Current,BR1007,2025-08-27,183514.3,Active
A516948,C110875,Savings,BR1029,2024-08-13,158265.02,ACTIVE
A516949,C110876,Term Deposit,BR1006,2024-10-16,1024985.63,ACTIVE
A516950,C110876,Savings,BR1014,2025-02-16,233787.12,Active
A516951,C110876,Current,BR1024,2024-04-30,269751.49,DORMANT
A516952,C110877,Savings,BR1026,2024-03-21,43764.3,Active
A516953,C110877,Savings,BR1013,2024-06-07,346650.13,ACTIVE
A516954,C110878,Term Deposit,BR1022,2024-11-06,899017.59,ACTIVE
A516955,C110879,Savings,BR1016,2025-01-27,169153.08,DORMANT
A516956,C110880,Savings,BR1030,2025-07-18,1288151.33,ACTIVE
A516957,C110881,Current,BR1006,2023-11-28,271474.79,ACTIVE
A516958,C110882,Savings,BR1015,2024-08-20,234268.33,DORMANT
A516959,C110882,Current,BR1030,2024-06-10,241534.83,ACTIVE
A516960,C110882,Savings,BR1025,2024-10-30,264385.02,ACTIVE
A516961,C110883,Savings,BR1010,2025-12-07,191398.07,DORMANT
A516962,C110884,Current,BR1003,2023-02-24,1206073.14,ACTIVE
A516963,C110884,Current,BR1019,2023-07-24,936777.38,ACTIVE
A516964,C110885,Savings,BR1003,2023-06-05,255119.89,ACTIVE
A516965,C110885,Current,BR1035,2022-11-22,467673.23,DORMANT
A516966,C110886,Current,BR1019,2026-11-17,330922.43,Active
A516967,C110886,Current,BR1015,2025-12-24,555381.06,ACTIVE
A516968,C110886,Savings,BR1002,2026-02-14,311655.47,ACTIVE
A516969,C110887,Savings,BR1006,2025-08-04,1937602.24,ACTIVE
A516970,C110887,Term Deposit,BR1008,2025-10-14,943664.15,ACTIVE
A516971,C110888,Savings,BR1011,2023-06-01,110404.78,ACTIVE
A516972,C110889,Current,BR1011,2023-02-27,393937.08,ACTIVE
A516973,C110890,Current,BR1029,2024-11-08,765257.85,Active
A516974,C110891,Current,BR1003,2025-07-20,1563215.95,ACTIVE
A516975,C110892,Savings,BR1018,2023-08-07,64091.78,DORMANT
A516976,C110893,Current,BR1027,2025-04-04,325408.55,ACTIVE
A516977,C110893,Current,BR1022,2025-06-27,52592.75,Active
A516978,C110893,Current,BR1004,2025-05-12,152106.59,ACTIVE
A516979,C110894,Current,BR1010,2025-09-22,253254.26,ACTIVE
A516980,C110894,Savings,BR1008,2025-10-14,177804.23,Dormant
A516981,C110894,Savings,BR1005,2025-05-28,171898.03,Active
A516982,C110895,Savings,BR1030,2023-12-13,95119.48,ACTIVE
A516983,C110896,Savings,BR1011,2024-04-09,96863.25,Active
A516984,C110897,Term Deposit,BR1032,2025-12-18,991415.19,ACTIVE
A516985,C110898,Savings,BR1024,2024-01-05,53257.91,ACTIVE
A516986,C110899,Current,BR1025,2023-11-24,889132.15,ACTIVE
A516987,C110899,Savings,BR1034,2023-08-04,382692.32,ACTIVE
A516988,C110899,Savings,BR1033,2024-07-02,429638.74,Active
A516989,C110900,Current,BR1029,2025-01-27,862845.94,ACTIVE
A516990,C110901,Current,BR1011,2024-05-04,556988.58,ACTIVE
A516991,C110902,Savings,BR1007,2024-09-05,73774.33,ACTIVE
A516992,C110902,Savings,BR1032,2024-01-08,299041.38,CLOSED
A516993,C110902,Savings,BR1002,2024-11-08,34080.42,ACTIVE
A516994,C110903,Current,BR1016,2024-05-21,457774.66,ACTIVE
A516995,C110903,Current,BR1029,2024-09-22,345822.27,ACTIVE
A516996,C110904,Current,BR1019,2022-02-02,436664.94,ACTIVE
A516997,C110905,Savings,BR1017,2025-03-13,224333.94,ACTIVE
A516998,C110905,Current,BR1029,2025-10-02,296640.28,ACTIVE
A516999,C110906,Savings,BR1014,2025-04-10,725159.51,ACTIVE
A517000,C110907,Current,BR1009,2025-12-07,272932.39,DORMANT
A517001,C110908,Savings,BR1001,2023-09-13,374325.35,Active
A517002,C110908,Term Deposit,BR1005,2022-10-12,780291.38,ACTIVE
A517003,C110909,Savings,BR1016,2022-12-04,100502.02,ACTIVE
A517004,C110909,Current,BR1033,2023-02-13,56477.31,ACTIVE
A517005,C110909,Savings,BR1023,2022-05-05,76445.16,ACTIVE
A517006,C110910,Savings,BR1006,2026-05-23,78703.66,ACTIVE
A517007,C110911,Savings,BR1029,2022-05-30,322745.97,ACTIVE
A517008,C110912,Savings,BR1026,2025-05-05,1763368.51,ACTIVE
A517009,C110913,Savings,BR1008,2025-08-22,528277.34,ACTIVE
A517010,C110914,Current,BR1004,2023-08-22,591157.2,DORMANT
A517011,C110915,Savings,BR1010,2024-03-20,192836.28,ACTIVE
A517012,C110916,Term Deposit,BR1021,2023-04-21,190977.24,DORMANT
A517013,C110917,Current,BR1013,2026-03-15,369036.41,ACTIVE
A517014,C110918,Current,BR1004,2023-11-10,350597.22,ACTIVE
A517015,C110919,Savings,BR1017,2025-10-01,988591.54,ACTIVE
A517016,C110920,Current,BR1005,2025-04-01,2872071.91,Dormant
A517017,C110921,Term Deposit,BR1019,2022-10-06,8062395.33,ACTIVE
A517018,C110922,Savings,BR1033,2026-04-13,168510.23,DORMANT
A517019,C110922,Savings,BR1034,2026-03-18,30081.62,ACTIVE
A517020,C110923,Savings,BR1019,2025-12-24,522750.61,ACTIVE
A517021,C110923,Current,BR1036,2026-05-26,791429.99,ACTIVE
A517022,C110923,Savings,BR1035,2025-08-26,86304.6,ACTIVE
A517023,C110924,Current,BR1014,2025-06-25,177774.13,ACTIVE
A517024,C110924,Current,BR1020,2025-08-19,751997.11,ACTIVE
A517025,C110925,Savings,BR1020,2025-12-31,292276.63,Active
A517026,C110925,Savings,BR1015,2025-11-04,105331.95,Active
A517027,C110926,Savings,BR1023,2025-11-15,177858.29,ACTIVE
A517028,C110927,Savings,BR1010,2025-01-18,172675.85,Active
A517029,C110928,Current,BR1006,2022-08-16,529189.93,CLOSED
A517030,C110929,Savings,BR1027,2024-03-23,261981.27,ACTIVE
A517031,C110930,Savings,BR1029,2023-10-06,235246.23,ACTIVE
A517032,C110931,Current,BR1016,2023-09-04,67900.07,ACTIVE
A517033,C110932,Current,BR1015,2025-03-25,293104.36,ACTIVE
A517034,C110933,Savings,BR1026,2025-09-01,199802.96,CLOSED
A517035,C110934,Savings,BR1020,2024-02-27,208560.64,ACTIVE
A517036,C110935,Savings,BR1016,2022-11-08,129486.43,ACTIVE
A517037,C110935,Savings,BR1035,2022-10-31,81513.8,Active
A517038,C110936,Savings,BR1008,2026-05-27,108829.94,ACTIVE
A517039,C110936,Current,BR1008,2025-11-11,769266.11,ACTIVE
A517040,C110936,Savings,BR1009,2025-08-18,210267.74,ACTIVE
A517041,C110937,Savings,BR1009,2025-01-13,52708.35,Dormant
A517042,C110938,Savings,BR1027,2023-02-07,105132.3,ACTIVE
A517043,C110939,Current,BR1001,2024-08-21,227148.79,ACTIVE
A517044,C110939,Current,BR1004,2024-06-10,361939.52,ACTIVE
A517045,C110940,Savings,BR1003,2024-08-21,152229.89,ACTIVE
A517046,C110941,Term Deposit,BR1009,2023-06-18,916894.44,ACTIVE
A517047,C110942,Savings,BR1015,2024-12-21,102404.34,ACTIVE
A517048,C110943,Current,BR1024,2024-12-16,623433.95,ACTIVE
A517049,C110943,Savings,BR1005,2024-11-25,438351.81,ACTIVE
A517050,C110944,Current,BR1011,2025-05-11,201528.04,ACTIVE
A517051,C110944,Savings,BR1029,2025-03-20,164003.97,Closed
A517052,C110945,Current,BR1005,2023-08-03,781047.51,Active
A517053,C110946,Savings,BR1004,2023-10-03,42558.52,Active
A517054,C110947,Term Deposit,BR1036,2023-12-12,386143.37,CLOSED
A517055,C110947,Current,BR1015,2023-11-12,590549.58,ACTIVE
A517056,C110948,Savings,BR1020,2022-11-01,76624.16,ACTIVE
A517057,C110948,Current,BR1022,2022-11-29,622285.28,CLOSED
A517058,C110948,Current,BR1026,2023-02-22,350252.09,ACTIVE
A517059,C110949,Current,BR1022,2025-10-04,283342.17,ACTIVE
A517060,C110950,Savings,BR1025,2024-08-23,235530.12,ACTIVE
A517061,C110950,Savings,BR1027,2024-06-16,494283.96,ACTIVE
A517062,C110950,Savings,BR1022,2024-12-24,379596.18,Active
A517063,C110951,Savings,BR1029,2024-06-24,124232.96,ACTIVE
A517064,C110952,Savings,BR1033,2025-01-14,416288.3,DORMANT
A517065,C110953,Savings,BR1008,2026-04-04,304050.37,ACTIVE
A517066,C110953,Current,BR1015,2025-09-07,221129.48,ACTIVE
A517067,C110954,Current,BR1007,2023-01-15,209328.37,ACTIVE
A517068,C110955,Current,BR1018,2023-01-13,199441.8,Active
A517069,C110955,Savings,BR1034,2022-09-14,464957.7,Dormant
A517070,C110955,Term Deposit,BR1032,2022-03-11,850980.24,Active
A517071,C110956,Savings,BR1034,2025-09-17,114498.46,Active
A517072,C110956,Savings,BR1032,2026-01-20,39838.54,ACTIVE
A517073,C110956,Current,BR1031,2025-11-30,472756.15,ACTIVE
A517074,C110957,Current,BR1020,2026-06-17,457382.06,DORMANT
A517075,C110957,Current,BR1027,2025-12-08,763620.41,ACTIVE
A517076,C110958,Savings,BR1020,2025-04-20,46587.73,ACTIVE
A517077,C110958,Savings,BR1034,2025-09-28,215705.74,Active
A517078,C110959,Savings,BR1036,2023-07-28,147494.99,ACTIVE
A517079,C110959,Savings,BR1009,2023-05-18,668353.63,ACTIVE
A517080,C110960,Current,BR1030,2022-07-23,404113.83,Dormant
A517081,C110961,Savings,BR1021,2024-02-08,138686.91,ACTIVE
A517082,C110962,Savings,BR1018,2026-01-07,36244.95,ACTIVE
A517083,C110962,Savings,BR1001,2025-12-17,69235.46,ACTIVE
A517084,C110963,Current,BR1028,2025-06-24,1470698.03,Active
A517085,C110963,Term Deposit,BR1014,2025-11-22,478091.25,ACTIVE
A517086,C110964,Savings,BR1027,2026-08-30,102638.85,CLOSED
A517087,C110964,Term Deposit,BR1003,2026-01-16,580139.95,Active
A517088,C110965,Savings,BR1012,2023-10-22,77543.34,Active
A517089,C110966,Savings,BR1002,2023-04-05,409695.3,ACTIVE
A517090,C110967,Current,BR1034,2023-09-04,245579.61,ACTIVE
A517091,C110968,Savings,BR1030,2025-07-11,658550.42,ACTIVE
A517092,C110968,Current,BR1015,2026-04-13,259645.85,ACTIVE
A517093,C110969,Current,BR1027,2023-02-07,2137418.87,ACTIVE
A517094,C110970,Savings,BR1015,2024-04-22,66312.38,ACTIVE
A517095,C110971,Savings,BR1003,2022-07-24,72553.47,ACTIVE
A517096,C110971,Savings,BR1017,2022-08-15,136704.84,ACTIVE
A517097,C110972,Current,BR1005,2025-08-02,397142.38,ACTIVE
A517098,C110973,Term Deposit,BR1030,2023-05-12,8021542.49,ACTIVE
A517099,C110974,Savings,BR1017,2024-08-10,315325.45,ACTIVE
A517100,C110975,Savings,BR1033,2023-12-13,298196.74,ACTIVE
A517101,C110976,Savings,BR1023,2024-01-06,52451.81,ACTIVE
A517102,C110977,Current,BR1003,2025-05-31,502294.53,ACTIVE
A517103,C110977,Savings,BR1014,2025-04-13,35034.01,ACTIVE
A517104,C110977,Savings,BR1007,2025-01-26,854253.28,ACTIVE
A517105,C110978,Current,BR1006,2025-05-14,1326724.09,ACTIVE
A517106,C110979,Savings,BR1013,2026-02-18,331162.85,ACTIVE
A517107,C110980,Current,BR1028,2024-10-06,393575.06,ACTIVE
A517108,C110981,Savings,BR1013,2025-07-28,1073425.13,Active
A517109,C110982,Savings,BR1006,2024-11-25,58141.82,Closed
A517110,C110982,Savings,BR1024,2025-08-12,89507.72,ACTIVE
A517111,C110982,Current,BR1016,2025-07-17,28570.41,ACTIVE
A517112,C110983,Savings,BR1015,2023-03-15,408043.2,Active
A517113,C110983,Term Deposit,BR1001,2023-01-11,516957.83,ACTIVE
A517114,C110984,Savings,BR1008,2025-11-22,233071.79,ACTIVE
A517115,C110984,Term Deposit,BR1032,2025-10-25,233783.1,Dormant
A517116,C110985,Current,BR1032,2024-03-03,294149.61,ACTIVE
A517117,C110986,Savings,BR1032,2025-08-01,216514.73,ACTIVE
A517118,C110987,Current,BR1005,2022-11-29,1246633.39,CLOSED
A517119,C110987,Savings,BR1020,2022-09-28,291874.28,ACTIVE
A517120,C110988,Savings,BR1013,2024-04-28,35703.97,ACTIVE
A517121,C110988,Current,BR1022,2024-04-07,56976.97,ACTIVE
A517122,C110989,Current,BR1033,2023-10-24,148254.13,ACTIVE
A517123,C110989,Current,BR1020,2023-12-14,572097.39,ACTIVE
A517124,C110990,Savings,BR1027,2023-10-21,327230.33,Active
A517125,C110991,Savings,BR1013,2024-05-10,1381830.87,ACTIVE
A517126,C110992,Savings,BR1035,2026-01-11,288382.01,Closed
A517127,C110993,Savings,BR1028,2025-01-20,189273.2,DORMANT
A517128,C110993,Savings,BR1015,2025-05-30,995805.4,ACTIVE
A517129,C110993,Savings,BR1005,2025-07-21,455060.7,ACTIVE
A517130,C110994,Savings,BR1022,2025-08-25,156612.64,ACTIVE
A517131,C110995,Term Deposit,BR1025,2024-10-03,1269421.49,ACTIVE
A517132,C110995,Current,BR1005,2024-05-22,878930.63,ACTIVE
A517133,C110996,Savings,BR1002,2026-05-07,136653.16,ACTIVE
A517134,C110997,Savings,BR1006,2025-04-03,55542.46,ACTIVE
A517135,C110997,Savings,BR1019,2025-02-28,160418.45,Active
A517136,C110997,Savings,BR1004,2025-10-09,280762.3,ACTIVE
A517137,C110998,Current,BR1033,2022-05-18,215987.42,ACTIVE
A517138,C110999,Savings,BR1018,2025-07-03,268173.62,ACTIVE
A517139,C111000,Savings,BR1017,2024-06-17,255355.35,ACTIVE
A517140,C111000,Savings,BR1001,2024-08-14,252947.04,ACTIVE
A517141,C111001,Savings,BR1016,2023-12-23,68963.43,CLOSED
A517142,C111001,Term Deposit,BR1012,2024-10-31,229410.35,ACTIVE
A517143,C111002,Savings,BR1015,2023-10-22,141758.48,ACTIVE
A517144,C111002,Current,BR1016,2023-05-23,1305995.04,ACTIVE
A517145,C111003,Current,BR1009,2023-05-05,158847.98,Active
A517146,C111004,Current,BR1026,2026-06-26,24513.41,ACTIVE
A517147,C111004,Current,BR1027,2026-03-12,2300836.46,Active
A517148,C111005,Savings,BR1032,2023-08-19,230714.99,ACTIVE
A517149,C111006,Savings,BR1016,2024-02-15,283767.15,Active
A517150,C111006,Savings,BR1036,2023-07-10,432897.96,ACTIVE
A517151,C111007,Savings,BR1018,2024-12-02,222147.66,ACTIVE
A517152,C111007,Savings,BR1001,2025-01-18,159887.29,ACTIVE
A517153,C111008,Savings,BR1004,2025-10-30,154281.47,DORMANT
A517154,C111009,Current,BR1006,2024-01-03,468017.02,ACTIVE
A517155,C111010,Savings,BR1032,2025-05-13,658305.38,ACTIVE
A517156,C111010,Savings,BR1029,2025-11-23,157853.21,ACTIVE
A517157,C111011,Current,BR1018,2023-07-01,2015153.56,ACTIVE
A517158,C111012,Savings,BR1020,2026-01-26,89439.03,ACTIVE
A517159,C111012,Current,BR1001,2026-04-10,383263.64,ACTIVE
A517160,C111013,Current,BR1019,2022-12-29,198123.21,ACTIVE
A517161,C111013,Term Deposit,BR1031,2023-07-10,7047735.55,ACTIVE
A517162,C111014,Savings,BR1032,2022-12-01,193705.95,ACTIVE
A517163,C111014,Current,BR1014,2022-07-17,719610.87,ACTIVE
A517164,C111015,Current,BR1015,2024-09-02,640030.19,ACTIVE
A517165,C111015,Term Deposit,BR1004,2024-07-02,1317841.4,ACTIVE
A517166,C111015,Current,BR1006,2024-08-23,545209.68,ACTIVE
A517167,C111016,Term Deposit,BR1035,2025-11-02,4523075.51,ACTIVE
A517168,C111017,Savings,BR1010,2026-05-27,616952.44,Active
A517169,C111018,Savings,BR1011,2023-07-04,43366.88,ACTIVE
A517170,C111019,Current,BR1012,2022-11-19,61776.37,Active
A517171,C111019,Current,BR1028,2022-08-15,3490535.16,ACTIVE
A517172,C111020,Savings,BR1028,2022-09-18,98547.46,ACTIVE
A517173,C111021,Current,BR1017,2023-02-20,194585.03,ACTIVE
A517174,C111022,Current,BR1024,2025-02-20,212998.73,Active
A517175,C111022,Savings,BR1011,2025-06-01,163572.67,CLOSED
A517176,C111023,Current,BR1029,2023-10-13,356011.35,ACTIVE
A517177,C111024,Current,BR1005,2026-04-11,344482.36,ACTIVE
A517178,C111025,Term Deposit,BR1010,2022-08-08,572623.12,Active
A517179,C111026,Savings,BR1016,2025-11-23,255060.23,ACTIVE
A517180,C111027,Current,BR1022,2025-11-17,206496.04,ACTIVE
A517181,C111028,Savings,BR1027,2024-12-22,246270.81,ACTIVE
A517182,C111029,Savings,BR1028,2026-05-22,560316.96,Dormant
A517183,C111030,Term Deposit,BR1012,2026-05-13,919558.68,Active
A517184,C111031,Savings,BR1022,2023-10-12,500699.92,ACTIVE
A517185,C111032,Savings,BR1014,2025-11-01,732010.78,ACTIVE
A517186,C111032,Current,BR1012,2026-04-23,496498.3,DORMANT
A517187,C111032,Current,BR1034,2026-07-24,582844.35,ACTIVE
A517188,C111033,Savings,BR1024,2023-07-20,23880.32,ACTIVE
A517189,C111034,Savings,BR1010,2025-10-09,145282.83,ACTIVE
A517190,C111035,Current,BR1011,2026-04-06,248475.15,ACTIVE
A517191,C111035,Savings,BR1017,2026-07-29,213097.81,ACTIVE
A517192,C111036,Term Deposit,BR1025,2025-11-08,2975672.55,ACTIVE
A517193,C111036,Current,BR1031,2025-11-04,533165.41,CLOSED
A517194,C111037,Current,BR1023,2026-02-23,1061597.58,Dormant
A517195,C111038,Savings,BR1005,2024-01-11,227153.25,ACTIVE
A517196,C111038,Savings,BR1002,2023-05-20,338192.4,ACTIVE
A517197,C111038,Term Deposit,BR1009,2023-12-14,535881.48,ACTIVE
A517198,C111039,Current,BR1027,2025-09-25,562554.74,ACTIVE
A517199,C111039,Savings,BR1030,2025-02-21,321648.32,ACTIVE
A517200,C111040,Savings,BR1021,2023-10-30,116266.83,Active
A517201,C111040,Savings,BR1002,2024-07-19,105231.28,ACTIVE
A517202,C111040,Term Deposit,BR1014,2023-11-28,1135636.73,ACTIVE
A517203,C111041,Current,BR1004,2022-12-26,473039.8,ACTIVE
A517204,C111042,Savings,BR1012,2024-12-02,79764.04,Active
A517205,C111042,Current,BR1003,2024-12-05,1038092.68,ACTIVE
A517206,C111042,Savings,BR1004,2024-09-03,70578.72,ACTIVE
A517207,C111043,Savings,BR1029,2025-11-13,103702.39,ACTIVE
A517208,C111044,Current,BR1029,2024-09-05,488032.3,ACTIVE
A517209,C111044,Current,BR1004,2024-04-18,1247857.81,CLOSED
A517210,C111044,Current,BR1033,2024-09-29,191023.14,CLOSED
A517211,C111045,Savings,BR1023,2024-01-17,98434.17,DORMANT
A517212,C111046,Savings,BR1035,2026-02-27,587423.43,ACTIVE
A517213,C111046,Current,BR1013,2026-02-09,175120.51,ACTIVE
A517214,C111047,Savings,BR1030,2026-01-01,509097.38,ACTIVE
A517215,C111047,Savings,BR1002,2026-09-30,234675.62,ACTIVE
A517216,C111048,Savings,BR1031,2026-12-24,230197.52,ACTIVE
A517217,C111049,Savings,BR1002,2026-06-06,168429.3,Active
A517218,C111050,Savings,BR1026,2023-07-12,43718.88,ACTIVE
A517219,C111050,Savings,BR1011,2023-01-27,303630.93,ACTIVE
A517220,C111050,Savings,BR1036,2023-01-31,382343.52,ACTIVE
A517221,C111051,Current,BR1016,2023-08-29,559527.99,ACTIVE
A517222,C111051,Current,BR1016,2022-12-27,100975.33,ACTIVE
A517223,C111051,Current,BR1031,2023-07-20,365432.9,ACTIVE
A517224,C111052,Current,BR1003,2025-09-23,704584.35,Active
A517225,C111052,Current,BR1011,2025-06-20,1500932.12,Active
A517226,C111052,Term Deposit,BR1017,2025-04-19,249299.29,ACTIVE
A517227,C111053,Current,BR1019,2026-02-20,135425.96,ACTIVE
A517228,C111053,Current,BR1023,2025-12-24,166459.38,ACTIVE
A517229,C111054,Savings,BR1007,2024-08-25,79887.79,CLOSED
A517230,C111054,Current,BR1002,2025-03-15,217273.42,ACTIVE
A517231,C111055,Savings,BR1027,2025-07-24,154215.99,DORMANT
A517232,C111055,Savings,BR1007,2025-02-11,79555.34,ACTIVE
A517233,C111056,Savings,BR1032,2025-07-23,292399.22,ACTIVE
A517234,C111057,Savings,BR1027,2023-01-29,167103.4,ACTIVE
A517235,C111058,Savings,BR1027,2024-01-22,656118.22,ACTIVE
A517236,C111058,Term Deposit,BR1011,2024-12-15,1221400.3,ACTIVE
A517237,C111059,Current,BR1004,2025-04-05,408495.01,Active
A517238,C111060,Term Deposit,BR1011,2025-07-19,2369072.0,ACTIVE
A517239,C111061,Savings,BR1016,2023-06-07,270130.05,ACTIVE
A517240,C111062,Current,BR1010,2025-07-02,1937058.82,ACTIVE
A517241,C111062,Savings,BR1006,2024-09-18,485643.95,ACTIVE
A517242,C111063,Current,BR1010,2024-05-25,1613170.9,ACTIVE
A517243,C111063,Term Deposit,BR1008,2023-11-25,2829694.78,DORMANT
A517244,C111063,Savings,BR1002,2024-09-04,133897.94,Active
A517245,C111064,Current,BR1011,2024-09-08,48094.8,Active
A517246,C111064,Savings,BR1013,2025-01-10,518940.62,ACTIVE
A517247,C111065,Savings,BR1006,2023-08-29,164847.67,Active
A517248,C111066,Current,BR1009,2026-03-20,161967.31,ACTIVE
A517249,C111066,Savings,BR1031,2026-09-18,64462.57,DORMANT
A517250,C111066,Savings,BR1035,2026-01-01,105770.23,Active
A517251,C111067,Savings,BR1033,2023-12-25,188181.13,ACTIVE
A517252,C111067,Term Deposit,BR1032,2024-05-29,2219933.38,ACTIVE
A517253,C111068,Savings,BR1036,2022-07-01,157064.44,CLOSED
A517254,C111068,Savings,BR1006,2022-05-31,612127.93,ACTIVE
A517255,C111069,Term Deposit,BR1022,2023-12-17,1855347.52,ACTIVE
A517256,C111070,Savings,BR1002,2023-05-28,76388.89,DORMANT
A517257,C111071,Savings,BR1019,2023-08-10,233741.3,ACTIVE
A517258,C111071,Savings,BR1027,2024-01-19,194236.55,ACTIVE
A517259,C111071,Savings,BR1021,2023-07-16,392140.45,ACTIVE
A517260,C111072,Current,BR1022,2024-11-18,582532.89,DORMANT
A517261,C111072,Current,BR1026,2025-07-10,1293689.13,ACTIVE
A517262,C111073,Savings,BR1019,2022-03-10,74677.78,CLOSED
A517263,C111073,Term Deposit,BR1025,2022-05-25,2188106.29,ACTIVE
A517264,C111074,Savings,BR1007,2023-10-15,106753.58,ACTIVE
A517265,C111074,Savings,BR1005,2024-05-13,67397.79,ACTIVE
A517266,C111074,Savings,BR1017,2024-07-06,716991.76,ACTIVE
A517267,C111075,Current,BR1004,2023-04-02,111210.02,ACTIVE
A517268,C111075,Savings,BR1017,2023-03-12,40553.79,CLOSED
A517269,C111075,Savings,BR1022,2022-10-31,15162.37,DORMANT
A517270,C111076,Savings,BR1014,2024-06-04,333586.07,ACTIVE
A517271,C111076,Term Deposit,BR1027,2024-04-24,727220.02,Active
A517272,C111077,Savings,BR1024,2023-09-07,214524.16,Active
A517273,C111078,Current,BR1035,2023-12-19,83163.14,DORMANT
A517274,C111078,Savings,BR1024,2023-11-23,89181.19,ACTIVE
A517275,C111079,Current,BR1013,2024-07-17,334475.39,ACTIVE
A517276,C111079,Savings,BR1009,2024-04-03,557337.78,ACTIVE
