transaction_id,account_id,channel,merchant_category,transaction_date,amount_pkr,direction
T9139099,A508794,Mobile App,Retail,2025-12-31 15:44:30,1375.66,DEBIT
T9065625,A510293,Mobile App,Transfer,2025-09-26 23:29:48,7618.12,CREDIT
T9214717,A517526,POS,Groceries,2023-03-16 02:15:30,1243.36,DEBIT
T9032654,A513378,ATM,Groceries,2025-11-05 20:42:41,2263.3,DEBIT
T9141907,A506248,Mobile App,Retail,2023-11-30 20:36:11,1335.21,DEBIT
T9117198,A518030,Mobile App,Groceries,2022-12-25 23:48:21,4360.87,DEBIT
T9035206,A514638,Internet Banking,Travel,2025-12-19 06:04:08,72325.96,DEBIT
T9194508,A511340,Mobile App,Fuel,2025-06-07 11:42:00,2483.55,DEBIT
T9190112,A509604,POS,Transfer,2025-12-31 12:26:02,3026.25,CREDIT
T9195178,A505805,Branch Counter,Cash Withdrawal,2024-07-20 09:12:23,1152.97,DEBIT
T9113943,A512971,POS,Groceries,2025-11-05 00:43:34,7425.18,DEBIT
T9043455,A516748,Mobile App,Transfer,2025-12-31 23:04:10,139983.79,CREDIT
T9165097,A512201,POS,Groceries,2025-09-19 08:00:59,4128.85,DEBIT
T9092320,A517227,Mobile App,Fuel,2025-12-31 06:05:06,28534.65,DEBIT
T9034688,A501987,Mobile App,Utilities,2025-11-16 18:45:44,2663.1,DEBIT
T9253762,A509353,POS,Fuel,2024-05-19 13:16:31,5932.82,DEBIT
T9119171,A503591,Mobile App,Groceries,2025-07-14 16:21:36,20108.78,DEBIT
T9035346,A505533,Branch Counter,Retail,2025-08-04 21:35:51,3569.72,DEBIT
T9059157,A515196,ATM,Cash Withdrawal,2025-11-13 08:19:55,1313.37,DEBIT
T9091500,A511792,POS,Fuel,2023-11-13 07:18:45,3035.39,DEBIT
T9132466,A507649,Mobile App,Utilities,2025-07-28 01:42:14,11443.33,DEBIT
T9218723,A517546,POS,Groceries,2024-06-19 04:53:23,4022.83,DEBIT
T9024664,A512541,Mobile App,Groceries,2025-04-08 22:02:00,3123.18,DEBIT
T9008989,A511634,Mobile App,Transfer,2025-08-11 22:25:15,9093.18,CREDIT
T9174756,A511967,POS,Transfer,2025-01-15 15:38:21,980.09,DEBIT
T9256858,A515472,Branch Counter,Fuel,2025-12-31 23:09:48,1178.12,DEBIT
T9242737,A510822,Mobile App,Utilities,2025-12-24 13:48:54,726.93,DEBIT
T9027256,A501847,ATM,Retail,2025-05-13 10:35:54,2849.47,DEBIT
T9221997,A515310,ATM,Restaurants,2024-03-20 10:55:19,851.51,DEBIT
T9161749,A507340,Mobile App,Utilities,2023-11-18 01:39:36,19402.42,DEBIT
T9120770,A504764,Mobile App,Restaurants,2025-11-23 08:48:41,2145.83,DEBIT
T9213930,A512545,Mobile App,Travel,2025-11-13 06:18:21,66598.94,DEBIT
T9164980,A514804,Branch Counter,Groceries,2023-06-01 14:48:02,2637.05,DEBIT
T9115191,A518155,Mobile App,Groceries,2025-10-29 00:39:32,855.26,DEBIT
T9143523,A500592,ATM,Groceries,2025-12-31 00:06:54,1460.68,DEBIT
T9250732,A517758,ATM,Education,2025-12-31 07:23:56,16785.93,DEBIT
T9058084,A510828,Mobile App,Fuel,2025-05-02 17:32:23,12278.48,DEBIT
T9068880,A502834,POS,Groceries,2023-09-15 14:32:44,152.12,DEBIT
T9150728,A508956,Branch Counter,Groceries,2024-12-21 03:09:26,1267.48,DEBIT
T9112150,A514082,ATM,Groceries,2025-02-10 12:23:40,3819.11,DEBIT
T9125368,A505751,Branch Counter,Retail,2025-12-28 00:10:23,3598.7,DEBIT
T9042608,A508010,Mobile App,Education,2025-12-31 11:07:41,1161.92,DEBIT
T9036958,A506503,Internet Banking,Fuel,2023-05-23 17:59:19,4518.64,DEBIT
T9240342,A514472,ATM,Transfer,2025-05-04 07:13:49,164.46,DEBIT
T9238281,A508242,POS,Groceries,2025-09-07 21:00:28,1812.24,DEBIT
T9014675,A504025,Internet Banking,Retail,2024-07-31 17:27:30,63503.72,DEBIT
T9103740,A514563,ATM,Cash Withdrawal,2025-07-12 12:55:52,12176.48,DEBIT
T9027439,A518528,Internet Banking,Retail,2025-08-28 02:40:31,7416.3,DEBIT
T9092412,A500715,Internet Banking,Utilities,2023-07-30 01:59:03,27002.48,DEBIT
T9224897,A516447,POS,Groceries,2024-02-28 20:17:32,3062.38,DEBIT
T9232403,A516097,Mobile App,Groceries,2025-07-22 17:21:22,4590.99,DEBIT
T9043562,A512357,Mobile App,Fuel,2025-08-28 11:11:05,21078.56,DEBIT
T9187216,A511279,Mobile App,Fuel,2023-03-12 17:25:36,15392.2,DEBIT
T9038319,A510893,ATM,Groceries,2024-07-12 01:30:33,555.72,DEBIT
T9126777,A512198,POS,Retail,2025-12-16 09:43:21,3669.73,DEBIT
T9216786,A517033,Mobile App,Retail,2025-03-30 10:59:01,41215.62,DEBIT
T9078005,A513410,Branch Counter,Restaurants,2023-03-24 08:49:57,4247.42,DEBIT
T9111064,A508278,ATM,Transfer,2025-01-10 20:06:16,88744.4,CREDIT
T9161292,A509734,Mobile App,Restaurants,2025-09-20 11:03:56,95570.58,DEBIT
T9151515,A502716,Mobile App,Retail,2025-10-16 02:34:17,10364.85,DEBIT
T9033990,A517270,Internet Banking,Salary Credit,2024-07-04 11:45:07,385893.74,CREDIT
T9088252,A506164,Mobile App,Education,2023-10-09 09:26:39,3877.12,DEBIT
T9224003,A505301,Mobile App,Transfer,2024-05-30 05:24:06,2224.38,CREDIT
T9174551,A508390,Mobile App,Restaurants,2025-12-31 23:23:48,9670.92,DEBIT
T9194614,A500328,POS,Transfer,2025-02-26 23:16:03,32850.42,CREDIT
T9179380,A511563,Internet Banking,Salary Credit,2025-06-02 08:43:15,959166.51,CREDIT
T9091586,A516941,ATM,Salary Credit,2025-12-27 18:16:29,54421.38,CREDIT
T9168144,A503833,Mobile App,Retail,2023-08-20 05:24:30,7581.83,DEBIT
T9010237,A513485,POS,Healthcare,2024-02-08 12:10:36,12585.62,DEBIT
T9020515,A500236,Mobile App,Groceries,2024-05-24 05:29:04,4359.56,DEBIT
T9096999,A509057,Mobile App,Groceries,2022-11-07 09:23:43,8244.62,DEBIT
T9254339,A517101,Mobile App,Retail,2024-06-08 16:06:46,2172.63,DEBIT
T9129152,A500761,Mobile App,Travel,2025-10-12 15:23:00,33619.11,DEBIT
T9208267,A515853,Mobile App,Healthcare,2025-08-20 10:26:48,11868.63,DEBIT
T9125950,A506818,Mobile App,Fuel,2025-11-25 13:09:35,10334.1,DEBIT
T9107587,A510107,Branch Counter,Healthcare,2025-08-21 11:52:49,3618.29,DEBIT
T9033326,A505092,Mobile App,Restaurants,2023-05-21 03:31:57,7480.86,DEBIT
T9016969,A500626,Mobile App,Travel,2023-08-18 15:05:52,16704.41,DEBIT
T9073817,A506129,Internet Banking,Utilities,2024-07-17 23:37:21,5312.65,DEBIT
T9029856,A503745,Mobile App,Healthcare,2023-08-24 08:15:56,11993.01,DEBIT
T9184845,A517767,Internet Banking,Utilities,2025-12-31 23:12:42,5073.8,DEBIT
T9200584,A516337,POS,Cash Withdrawal,2025-09-21 05:24:02,5556.2,DEBIT
T9061321,A503247,Internet Banking,Restaurants,2025-12-31 13:07:09,13492.2,DEBIT
T9079513,A514602,Mobile App,Retail,2025-02-21 18:11:24,2147.09,DEBIT
T9080800,A505573,ATM,Groceries,2025-09-19 19:36:42,66362.75,DEBIT
T9258723,A508350,Mobile App,Fuel,2024-11-01 03:45:19,3796.18,DEBIT
T9051462,A501487,ATM,Retail,2024-09-18 00:00:12,560.25,DEBIT
T9106399,A507525,POS,Restaurants,2023-11-23 12:49:00,4003.26,DEBIT
T9241619,A512461,Mobile App,Healthcare,2025-09-23 23:12:47,11178.6,DEBIT
T9205711,A503345,Branch Counter,Fuel,2025-12-31 15:09:22,1681.97,DEBIT
T9097419,A514998,Mobile App,Fuel,2025-12-31 03:13:58,3578.85,DEBIT
T9143292,A500567,Internet Banking,Groceries,2023-05-13 20:00:59,6059.05,DEBIT
T9123686,A514324,Mobile App,Salary Credit,2024-12-19 08:20:54,177540.76,CREDIT
T9116161,A503123,Mobile App,Transfer,2025-12-31 12:44:01,6991.09,CREDIT
T9138228,A510969,Mobile App,Cash Withdrawal,2023-09-05 16:23:55,6372.45,DEBIT
T9211228,A504319,Branch Counter,Cash Withdrawal,2025-02-20 21:08:16,2539.84,DEBIT
T9141214,A514388,ATM,Restaurants,2025-02-24 20:56:06,1100.58,DEBIT
T9169848,A509353,Mobile App,Travel,2023-12-10 18:32:37,10071.54,DEBIT
T9171511,A504674,POS,Retail,2025-12-24 21:32:14,10401.76,DEBIT
T9083672,A509885,Mobile App,Groceries,2024-08-19 00:01:52,3727.53,DEBIT
T9202099,A501924,Branch Counter,Restaurants,2025-12-31 07:32:06,1808.97,DEBIT
T9208663,A513092,Mobile App,Travel,2025-06-06 03:50:18,516861.85,DEBIT
T9010459,A516680,ATM,Restaurants,2025-12-16 15:48:18,6882.21,DEBIT
T9173004,A512924,Mobile App,Restaurants,2025-12-29 05:23:03,1593.46,DEBIT
T9214228,A512482,Mobile App,Retail,2025-01-15 16:41:21,8981.16,DEBIT
T9129416,A502050,Mobile App,Healthcare,2024-12-09 21:18:38,1439.23,DEBIT
T9105816,A514075,Internet Banking,Travel,2025-09-18 06:52:35,16618.57,DEBIT
T9221136,A503271,Mobile App,Transfer,2025-08-05 09:33:09,71298.3,CREDIT
T9057817,A504932,Mobile App,Utilities,2024-08-24 02:07:32,41063.89,DEBIT
T9255730,A505016,ATM,Groceries,2024-08-25 17:04:43,4063.97,DEBIT
T9055748,A510997,Mobile App,Transfer,2025-12-31 23:17:55,4199.38,CREDIT
T9129436,A516601,Mobile App,Cash Withdrawal,2022-04-16 18:48:57,3109.54,DEBIT
T9068134,A502071,Mobile App,Groceries,2024-01-24 04:51:17,4046.28,DEBIT
T9162634,A515143,Internet Banking,Healthcare,2024-05-20 04:17:56,40732.41,DEBIT
T9125007,A509330,ATM,Education,2025-06-23 06:29:06,1260.3,DEBIT
T9056169,A509163,POS,Transfer,2025-07-18 04:08:17,27186.19,DEBIT
T9237337,A508062,ATM,Transfer,2025-01-29 16:13:36,5666.25,DEBIT
T9094803,A503531,Internet Banking,Healthcare,2025-12-31 11:30:27,4907.78,DEBIT
T9233629,A515368,Mobile App,Transfer,2025-12-31 03:13:49,11752.6,CREDIT
T9226491,A515118,Mobile App,Groceries,2023-09-18 22:21:09,2604.44,DEBIT
T9199901,A503001,Internet Banking,Restaurants,2025-06-22 00:06:39,927.14,DEBIT
T9040223,A500505,ATM,Retail,2025-09-03 06:41:30,10471.83,DEBIT
T9015161,A513296,POS,Retail,2024-04-19 18:31:53,1365.13,DEBIT
T9133095,A517381,Mobile App,Groceries,2024-02-01 18:23:34,483.46,DEBIT
T9052787,A506861,Internet Banking,Transfer,2025-12-18 15:45:35,34875.56,CREDIT
T9167759,A511625,ATM,Cash Withdrawal,2025-12-03 19:29:29,1492.89,DEBIT
T9184663,A515642,Mobile App,Salary Credit,2024-06-18 18:43:48,57971.08,CREDIT
T9010652,A508831,POS,Utilities,2024-01-06 16:34:26,7408.91,DEBIT
T9185504,A511256,Mobile App,Fuel,2024-07-25 20:01:26,7705.14,DEBIT
T9081387,A517604,ATM,Salary Credit,2024-10-22 17:06:12,32061.75,DEBIT
T9174971,A512071,Mobile App,Groceries,2025-02-14 16:58:37,4940.78,DEBIT
T9185788,A517276,ATM,Cash Withdrawal,2024-10-04 01:47:25,9974.68,DEBIT
T9127239,A516404,Mobile App,Utilities,2025-03-12 02:29:15,3178.08,DEBIT
T9238663,A506521,Mobile App,Transfer,2023-08-25 20:50:52,27040.77,CREDIT
T9253324,A510848,Mobile App,Groceries,2024-06-11 06:26:02,673.81,DEBIT
T9203029,A500997,Internet Banking,Utilities,2025-10-13 20:29:57,12986.2,DEBIT
T9133340,A513122,Mobile App,Salary Credit,2024-09-05 02:12:37,43258.01,DEBIT
T9111421,A514894,POS,Transfer,2025-11-26 06:42:14,23381.93,CREDIT
T9184055,A512679,Mobile App,Cash Withdrawal,2025-12-31 11:44:53,11915.65,DEBIT
T9184285,A506629,POS,Transfer,2025-05-23 10:10:43,13090.39,CREDIT
T9170825,A516682,Mobile App,Fuel,2025-06-11 12:13:16,1179.62,DEBIT
T9167119,A510944,Mobile App,Cash Withdrawal,2023-03-25 04:53:25,1676.22,DEBIT
T9119861,A501341,Mobile App,Cash Withdrawal,2025-12-31 16:42:04,4893.01,DEBIT
T9231653,A502496,ATM,Retail,2023-06-11 18:13:51,3167.2,DEBIT
T9089225,A505202,ATM,Groceries,2025-12-31 17:26:28,1889.64,DEBIT
T9029159,A500973,Mobile App,Healthcare,2025-02-14 15:00:52,1908.98,DEBIT
T9090486,A503077,Mobile App,Travel,2025-12-18 00:35:49,8385.25,DEBIT
T9217949,A515576,Mobile App,Salary Credit,2025-12-31 20:21:42,52732.41,CREDIT
T9167508,A518025,Branch Counter,Groceries,2023-09-14 20:42:54,10262.33,DEBIT
T9167149,A504840,Mobile App,Fuel,2025-11-19 05:32:37,5395.98,DEBIT
T9053512,A507994,POS,Restaurants,2025-12-04 04:01:47,28394.86,DEBIT
T9192256,A505805,Internet Banking,Retail,2024-06-29 00:53:38,1762.93,DEBIT
T9100807,A510462,Mobile App,Retail,2025-12-17 09:03:37,,DEBIT
T9208339,A512457,Mobile App,Cash Withdrawal,2025-12-31 11:26:18,18727.13,DEBIT
T9054231,A506406,Mobile App,Restaurants,2025-06-12 20:40:38,4113.33,DEBIT
T9059497,A504693,ATM,Transfer,2024-06-23 18:20:05,10583.69,CREDIT
T9200552,A514572,ATM,Transfer,2025-08-10 19:44:29,10899.3,CREDIT
T9173438,A503110,Mobile App,Restaurants,2023-09-21 18:42:08,7312.79,DEBIT
T9140526,A514267,Mobile App,Transfer,2025-02-26 16:42:13,1972.07,CREDIT
T9090969,A511676,Mobile App,Salary Credit,2023-05-26 15:42:54,12887.57,CREDIT
T9061207,A503331,POS,Transfer,2022-11-12 08:03:29,1249.98,DEBIT
T9184195,A510889,Mobile App,Retail,2022-12-10 12:41:55,14782.13,DEBIT
T9001404,A512795,Mobile App,Salary Credit,2023-09-10 09:55:54,126837.21,DEBIT
T9097237,A515916,Mobile App,Restaurants,2025-12-15 16:01:41,1985.56,DEBIT
T9222525,A505522,Mobile App,Utilities,2025-02-11 14:00:28,56216.73,DEBIT
T9169260,A509085,ATM,Travel,2025-05-31 20:33:58,263256.0,DEBIT
T9005640,A511951,Internet Banking,Cash Withdrawal,2023-04-06 00:20:32,1676.72,DEBIT
T9102491,A515204,Mobile App,Utilities,2023-12-08 00:22:18,1521.19,DEBIT
T9086408,A506403,ATM,Cash Withdrawal,2025-05-18 11:34:37,8566.9,DEBIT
T9113030,A517112,Mobile App,Utilities,2024-06-05 10:21:34,1253.94,DEBIT
T9143269,A500369,Mobile App,Fuel,2025-12-31 06:00:38,3053.17,DEBIT
T9044998,A508123,Mobile App,Groceries,2025-11-06 12:49:36,2964.22,DEBIT
T9243312,A513016,Branch Counter,Healthcare,2025-11-30 20:13:19,4332.88,DEBIT
T9174634,A503459,Internet Banking,Retail,2023-04-24 08:12:23,246.76,DEBIT
T9134788,A501448,ATM,Fuel,2025-01-20 03:10:27,1231.89,DEBIT
T9178510,A508854,Mobile App,Education,2024-07-09 18:12:14,3083.09,DEBIT
T9146820,A515932,ATM,Utilities,2025-07-07 03:59:43,10513.29,DEBIT
T9180866,A511106,ATM,Salary Credit,2025-03-23 02:28:21,58645.43,CREDIT
T9191310,A518165,Mobile App,Restaurants,2024-07-01 17:48:04,24349.96,DEBIT
T9181866,A511308,POS,Transfer,2025-12-31 17:57:46,2625.17,DEBIT
T9244275,A500384,ATM,Transfer,2025-08-21 02:26:13,4948.12,CREDIT
T9113338,A500110,ATM,Retail,2025-09-05 19:10:11,7406.46,DEBIT
T9058172,A517304,POS,Utilities,2023-08-31 04:45:14,2132.91,DEBIT
T9043924,A506412,Internet Banking,Fuel,2024-12-24 04:27:24,8437.0,DEBIT
T9180593,A514788,Mobile App,Healthcare,2023-05-30 21:54:06,665.13,DEBIT
T9118671,A501568,ATM,Groceries,2025-12-31 14:55:45,2373.07,DEBIT
T9165882,A516896,Mobile App,Restaurants,2025-07-14 18:13:55,8006.97,DEBIT
T9058954,A513057,ATM,Groceries,2024-08-29 22:07:55,1528.66,DEBIT
T9146169,A510091,ATM,Restaurants,2024-09-07 17:19:08,34230.1,DEBIT
T9239479,A513863,ATM,Restaurants,2022-08-05 00:45:36,1547.18,DEBIT
T9132761,A506775,Mobile App,Fuel,2024-09-21 20:32:15,2716.23,DEBIT
T9155854,A511378,Internet Banking,Retail,2024-10-25 19:09:59,886.46,DEBIT
T9061487,A509739,Mobile App,Retail,2025-04-30 20:40:06,2657.79,DEBIT
T9197227,A511262,Internet Banking,Travel,2023-09-19 03:18:33,26970.67,DEBIT
T9244589,A516607,Mobile App,Utilities,2025-12-31 20:01:00,1454.29,DEBIT
T9201858,A508363,Mobile App,Restaurants,2025-10-05 07:47:34,49961.37,DEBIT
T9196671,A507964,Mobile App,Restaurants,2025-12-19 14:14:19,3790.54,DEBIT
T9052808,A518332,ATM,Salary Credit,2024-09-02 08:38:23,80456.01,CREDIT
T9020871,A501228,Mobile App,Healthcare,2024-11-16 23:10:11,10740.75,DEBIT
T9253130,A506583,POS,Cash Withdrawal,2022-12-01 04:51:35,7386.42,DEBIT
T9203600,A514087,Mobile App,Healthcare,2024-07-09 11:14:10,11326.43,DEBIT
T9026424,A517869,ATM,Salary Credit,2024-09-19 15:05:40,34004.15,CREDIT
T9205118,A513205,ATM,Groceries,2022-12-01 06:23:12,2181.61,DEBIT
T9223057,A513449,Mobile App,Restaurants,2024-01-25 09:56:14,103849.95,DEBIT
T9038948,A513761,Internet Banking,Retail,2025-06-05 22:07:13,3553.69,DEBIT
T9022722,A511742,POS,Salary Credit,2024-12-06 16:27:22,139264.79,CREDIT
T9238759,A504209,Branch Counter,Fuel,2023-12-04 12:18:11,1367.47,DEBIT
T9259556,A500981,Branch Counter,Utilities,2023-06-07 18:57:01,7769.8,DEBIT
T9006302,A511580,Internet Banking,Groceries,2023-10-14 15:59:32,24345.99,DEBIT
T9093538,A501037,Mobile App,Fuel,2025-04-08 19:06:08,3100.56,DEBIT
T9164947,A518213,Internet Banking,Restaurants,2025-12-31 03:58:56,6007.41,DEBIT
T9091391,A509019,Mobile App,Retail,2025-09-03 15:06:07,1572.97,DEBIT
T9249990,A509672,Mobile App,Groceries,2025-11-23 09:05:26,8024.67,DEBIT
T9117714,A513372,Mobile App,Transfer,2025-12-24 22:28:54,2536.19,CREDIT
T9055894,A518213,POS,Utilities,2025-12-31 22:46:23,7092.65,DEBIT
T9045239,A512191,Branch Counter,Education,2025-12-15 05:15:51,6786.53,DEBIT
T9036999,A501948,Mobile App,Salary Credit,2025-10-16 12:05:10,177160.99,DEBIT
T9139197,A503535,Mobile App,Travel,2025-12-31 01:17:09,24624.42,DEBIT
T9204294,A502463,Internet Banking,Healthcare,2025-11-20 20:15:24,3951.91,DEBIT
T9205133,A513488,Mobile App,Utilities,2025-11-05 15:30:18,2764.23,DEBIT
T9182072,A508793,Branch Counter,Education,2024-10-02 10:10:41,171.68,DEBIT
T9003749,A502501,ATM,Fuel,2025-06-12 22:23:54,7512.66,DEBIT
T9000078,A518144,ATM,Groceries,2025-09-17 12:16:52,7497.59,DEBIT
T9147017,A513840,ATM,Transfer,2022-09-13 05:48:32,20944.11,DEBIT
T9161787,A513365,Mobile App,Fuel,2025-03-24 15:45:47,11086.76,DEBIT
T9005937,A511421,Internet Banking,Cash Withdrawal,2024-06-06 17:37:03,11370.94,DEBIT
T9226935,A504374,Branch Counter,Groceries,2025-12-31 00:45:39,655.89,DEBIT
T9218368,A502177,Mobile App,Education,2023-07-21 16:24:05,8076.31,DEBIT
T9071307,A510214,ATM,Restaurants,2025-12-20 09:12:21,4243.23,DEBIT
T9233797,A509857,Mobile App,Transfer,2025-08-26 09:44:50,7311.59,DEBIT
T9242507,A504809,Mobile App,Restaurants,2025-10-14 08:22:07,1663.02,DEBIT
T9044036,A513313,Mobile App,Restaurants,2025-03-01 15:40:26,5484.5,DEBIT
T9205903,A518444,ATM,Utilities,2024-11-13 01:15:15,35650.34,DEBIT
T9009487,A511885,Internet Banking,Retail,2025-12-31 19:58:33,1339.46,DEBIT
T9247224,A512663,POS,Groceries,2023-03-22 01:12:52,3500.1,DEBIT
T9053797,A512529,Internet Banking,Restaurants,2025-12-27 19:17:20,527.75,DEBIT
T9032971,A516547,ATM,Cash Withdrawal,2025-05-07 05:36:31,1573.99,DEBIT
T9232079,A500233,Mobile App,Restaurants,2022-10-24 20:39:25,12702.12,DEBIT
T9112720,A514290,POS,Restaurants,2023-06-08 10:34:52,21766.52,DEBIT
T9071821,A500933,Mobile App,Utilities,2025-12-31 14:07:33,4414.89,DEBIT
T9224135,A518543,ATM,Utilities,2024-08-27 11:29:27,1141.0,DEBIT
T9226514,A512376,POS,Utilities,2024-02-05 06:12:51,13122.56,DEBIT
T9202408,A502163,Mobile App,Education,2025-08-30 04:40:24,22977.7,DEBIT
T9028941,A508468,Mobile App,Groceries,2025-03-09 06:57:37,7278.44,DEBIT
T9188915,A512754,POS,Healthcare,2023-03-02 01:46:01,974.33,DEBIT
T9180680,A514333,Mobile App,Transfer,2025-03-02 13:11:07,1518.22,CREDIT
T9057040,A506317,Internet Banking,Restaurants,2025-12-31 22:41:05,4839.74,DEBIT
T9081456,A516327,Branch Counter,Transfer,2025-06-13 20:10:22,3428.22,DEBIT
T9102202,A513790,Branch Counter,Fuel,2025-04-17 02:32:27,879.82,DEBIT
T9124000,A503423,Mobile App,Cash Withdrawal,2025-09-01 13:29:28,4571.55,DEBIT
T9024782,A512689,POS,Cash Withdrawal,2025-07-31 15:02:06,6742.92,DEBIT
T9198887,A500899,ATM,Transfer,2024-03-21 03:05:20,37962.85,CREDIT
T9129497,A517719,Branch Counter,Transfer,2025-12-31 04:04:40,1465.11,CREDIT
T9225992,A512560,POS,Utilities,2023-11-22 11:52:52,3574.76,DEBIT
T9006515,A508067,POS,Salary Credit,2025-07-11 09:34:49,65067.93,DEBIT
T9194774,A500629,Mobile App,Fuel,2025-12-08 15:08:27,2248.15,DEBIT
T9015972,A511305,Internet Banking,Salary Credit,2025-09-05 06:35:52,56771.66,CREDIT
T9130724,A512883,Mobile App,Retail,2024-03-23 14:40:43,9270.97,DEBIT
T9175500,A504551,Mobile App,Transfer,2025-12-31 02:21:20,5443.32,DEBIT
T9091545,A512441,Mobile App,Transfer,2024-09-26 03:29:39,2769.37,CREDIT
T9012789,A505275,POS,Fuel,2024-11-02 00:23:44,8412.2,DEBIT
T9201349,A516142,ATM,Groceries,2025-10-02 02:42:40,1840.32,DEBIT
T9247330,A507324,Branch Counter,Utilities,2025-02-20 18:38:36,13748.04,DEBIT
T9252991,A512848,ATM,Transfer,2025-03-21 13:11:56,4870.23,CREDIT
T9183665,A505283,Mobile App,Cash Withdrawal,2025-07-18 16:48:15,7427.67,DEBIT
T9068158,A517228,POS,Restaurants,2025-12-30 20:23:10,1386.44,DEBIT
T9072889,A512873,ATM,Groceries,2025-08-16 09:12:40,1658.83,DEBIT
T9064290,A514178,Mobile App,Transfer,2025-12-11 09:15:37,2573.23,CREDIT
T9105099,A514695,ATM,Restaurants,2024-12-25 07:47:51,2299.98,DEBIT
T9089775,A512210,Mobile App,Cash Withdrawal,2025-12-31 20:51:38,1985.96,DEBIT
T9126200,A510136,Mobile App,Fuel,2024-08-16 13:49:46,1980.4,DEBIT
T9167721,A512218,ATM,Transfer,2025-02-22 01:51:47,5753.49,DEBIT
T9055791,A512543,Mobile App,Groceries,2025-12-31 20:42:51,5219.65,DEBIT
T9020794,A514207,Mobile App,Transfer,2025-12-31 05:18:30,16051.35,CREDIT
T9120961,A508830,Internet Banking,Transfer,2022-09-04 01:14:03,1811.14,DEBIT
T9152715,A515776,Branch Counter,Salary Credit,2024-09-18 16:09:17,143755.59,CREDIT
T9193186,A500825,ATM,Utilities,2023-09-17 20:39:21,16747.5,DEBIT
T9057139,A517067,POS,Restaurants,2023-04-21 09:32:31,3626.54,DEBIT
T9063695,A506206,Mobile App,Transfer,2023-07-09 08:10:35,7303.72,CREDIT
T9098382,A515780,Branch Counter,Utilities,2025-12-31 02:04:57,14972.58,DEBIT
T9176352,A502365,Mobile App,Salary Credit,2024-11-15 00:44:56,144629.45,CREDIT
T9248726,A514640,Internet Banking,Transfer,2025-10-02 19:02:06,26970.44,CREDIT
T9086009,A513379,Mobile App,Groceries,2024-02-05 21:26:58,5489.43,DEBIT
T9184839,A511305,Internet Banking,Utilities,2025-12-24 06:27:45,2074.63,DEBIT
T9254975,A508922,Mobile App,Groceries,2023-08-10 19:34:39,5622.82,DEBIT
T9004336,A501285,Mobile App,Fuel,2025-12-19 14:06:16,660.34,DEBIT
T9031768,A504423,Internet Banking,Cash Withdrawal,2025-12-30 15:34:04,42985.31,DEBIT
T9095084,A511922,ATM,Travel,2023-05-02 14:27:16,9724.7,DEBIT
T9231369,A502038,Internet Banking,Fuel,2023-04-21 13:55:22,153416.82,DEBIT
T9122246,A510847,Mobile App,Groceries,2025-11-18 04:21:10,3862.75,DEBIT
T9107845,A511704,Mobile App,Utilities,2025-12-31 09:09:02,15711.39,DEBIT
T9214881,A508392,ATM,Restaurants,2025-02-22 06:10:03,224.48,DEBIT
T9210433,A516082,POS,Retail,2025-12-08 23:47:53,94.19,DEBIT
T9175565,A505887,Branch Counter,Restaurants,2025-12-31 14:46:44,3690.87,DEBIT
T9119076,A514498,Branch Counter,Utilities,2024-07-30 17:31:08,2198.91,DEBIT
T9143170,A502546,Internet Banking,Education,2023-12-30 06:51:12,20053.26,DEBIT
T9117178,A501054,ATM,Retail,2025-09-07 15:34:10,41927.48,DEBIT
T9202490,A515809,Mobile App,Restaurants,2025-12-31 01:55:43,7997.13,DEBIT
T9240472,A510552,ATM,Retail,2025-12-26 18:00:49,21969.36,DEBIT
T9232128,A513986,ATM,Retail,2025-02-13 20:31:34,14717.88,DEBIT
T9006743,A517744,Mobile App,Fuel,2025-12-31 19:31:41,9776.57,DEBIT
T9199298,A512657,Mobile App,Transfer,2025-07-27 16:41:18,7113.06,DEBIT
T9072319,A500161,Mobile App,Transfer,2025-11-11 12:29:03,2870.58,DEBIT
T9075089,A509460,POS,Healthcare,2023-09-09 09:24:30,1166.16,DEBIT
T9213288,A511115,Mobile App,Fuel,2024-11-25 10:01:00,826.71,DEBIT
T9060424,A500626,ATM,Fuel,2023-07-17 12:26:30,28752.68,DEBIT
T9202455,A504349,ATM,Salary Credit,2024-10-12 19:06:25,43120.7,CREDIT
T9140840,A503208,Internet Banking,Groceries,2025-07-01 02:54:43,1224.17,DEBIT
T9099889,A504937,POS,Utilities,2022-08-28 20:09:19,4964.73,DEBIT
T9079300,A515540,Mobile App,Salary Credit,2024-12-23 19:36:52,56610.99,CREDIT
T9177192,A502559,Mobile App,Travel,2025-12-22 19:20:19,36912.6,DEBIT
T9222613,A513481,Mobile App,Education,2025-12-18 12:15:03,1449.32,DEBIT
T9190874,A508189,Mobile App,Transfer,2025-12-31 04:33:51,8266.91,CREDIT
T9065421,A504963,Mobile App,Groceries,2025-12-31 22:50:58,888.02,DEBIT
T9024565,A512238,ATM,Restaurants,2025-07-01 17:16:04,14518.33,DEBIT
T9070858,A504073,Mobile App,Restaurants,2024-10-07 15:52:49,1628.36,DEBIT
T9066081,A518542,ATM,Utilities,2023-07-23 11:00:59,687.35,DEBIT
T9193141,A509166,Mobile App,Salary Credit,2025-12-31 02:52:29,93493.23,DEBIT
T9134167,A506810,ATM,Transfer,2024-07-30 02:52:40,4104.21,CREDIT
